-32.325000,66.600000,117.000000,61.200000,-5.206000
-31.706000,70.200000,117.000000,54.000000,-4.262000
-30.088000,66.600000,113.400000,64.800000,-11.253000
-30.065000,66.600000,117.000000,64.800000,-0.801000
-29.412000,70.200000,113.400000,57.600000,-10.137000
-27.923000,66.600000,109.800000,68.400000,-17.787000
-27.889000,66.600000,113.400000,68.400000,-6.889000
-27.180000,70.200000,109.800000,61.200000,-16.465000
-25.792000,66.600000,109.800000,72.000000,-13.443000
-25.785000,66.600000,113.400000,72.000000,-2.969000
-23.772000,66.600000,109.800000,75.600000,-9.615000
-23.770000,66.600000,106.200000,75.600000,-20.456000
-22.832000,70.200000,106.200000,68.400000,-18.650000
-21.861000,66.600000,109.800000,79.200000,-6.199000
-21.839000,66.600000,106.200000,79.200000,-16.700000
-20.785000,70.200000,102.600000,72.000000,-25.819000
-20.060000,66.600000,109.800000,82.800000,-3.143000
-20.032000,66.600000,106.200000,82.800000,-13.422000
-18.810000,70.200000,99.000000,75.600000,-33.470000
-18.797000,70.200000,102.600000,75.600000,-21.800000
-16.970000,70.200000,106.200000,79.200000,-7.857000
-16.936000,70.200000,102.600000,79.200000,-18.312000
-16.898000,70.200000,99.000000,79.200000,-29.395000
-15.240000,70.200000,106.200000,82.800000,-5.002000
-15.200000,70.200000,102.600000,82.800000,-15.262000
-15.131000,70.200000,99.000000,82.800000,-25.960000
-13.757000,73.800000,95.400000,75.600000,-34.625000
-11.922000,73.800000,95.400000,79.200000,-30.892000
-10.230000,73.800000,95.400000,82.800000,-27.727000
-8.665000,77.400000,91.800000,75.600000,-35.855000
-6.908000,77.400000,91.800000,79.200000,-32.432000
-6.866000,77.400000,88.200000,79.200000,-43.998000
-1.804000,81.000000,84.600000,79.200000,-45.225000
1.591000,84.600000,81.000000,75.600000,-49.959000
6.608000,91.800000,77.400000,64.800000,-51.287000
6.734000,88.200000,77.400000,75.600000,-50.914000
8.478000,91.800000,77.400000,68.400000,-47.413000
10.192000,91.800000,77.400000,72.000000,-44.139000
11.920000,95.400000,73.800000,64.800000,-51.822000
13.693000,95.400000,73.800000,68.400000,-48.339000
14.852000,102.600000,70.200000,50.400000,-57.373000
15.340000,99.000000,70.200000,61.200000,-56.178000
16.257000,106.200000,70.200000,43.200000,-54.474000
16.915000,102.600000,70.200000,54.000000,-53.061000
17.171000,99.000000,70.200000,64.800000,-52.487000
18.836000,102.600000,70.200000,57.600000,-49.347000
19.563000,109.800000,66.600000,39.600000,-58.880000
20.282000,106.200000,66.600000,50.400000,-57.332000
20.621000,102.600000,70.200000,61.200000,-46.107000
21.703000,109.800000,66.600000,43.200000,-54.551000
22.238000,106.200000,70.200000,54.000000,-43.235000
22.243000,106.200000,66.600000,54.000000,-53.472000
23.724000,109.800000,66.600000,46.800000,-50.733000
23.999000,106.200000,70.200000,57.600000,-40.267000
24.068000,106.200000,66.600000,57.600000,-50.109000
25.065000,113.400000,66.600000,39.600000,-48.314000
25.630000,109.800000,66.600000,50.400000,-47.327000
27.037000,113.400000,66.600000,43.200000,-44.883000
27.303000,109.800000,70.200000,54.000000,-34.826000
27.419000,109.800000,66.600000,54.000000,-44.279000
28.791000,113.400000,70.200000,46.800000,-32.386000
28.909000,113.400000,66.600000,46.800000,-41.755000
30.106000,117.000000,70.200000,39.600000,-30.289000
30.234000,117.000000,66.600000,39.600000,-39.570000
30.676000,113.400000,66.600000,50.400000,-38.911000
31.934000,117.000000,70.200000,43.200000,-27.471000
32.083000,117.000000,66.600000,43.200000,-36.623000
